"lake_id","site_id","visit","sample_depth","sample_date","temp","do","sp_cond","ph","chla_sonde","phycocyanin_sonde","turbidity","do_flag","sp_cond_flag","ph_flag","chla_sonde_flag","turbidity_flag","do_comment","sp_cond_comment","ph_comment","chla_sonde_comment","turbidity_comment","sample_depth_units","temp_units","do_units","sp_cond_units","chla_sonde_units","phycocyanin_units","phycocyanin_sonde_flag","phycocyanin_sonde_comment","do_sat","turbidity_units"
"45","17",1,0.1,2022-08-20,29.8,NA,163,7.7,1.1,NA,0.7,"1",NA,NA,NA,NA,"DO sensor not working",NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l","1","not recorded",NA,NA
"45","17",1,0.6,2022-08-20,29.7,NA,163,7.7,0.9,NA,0.01,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l","1","not recorded",NA,NA
"45","17",1,1.1,2022-08-20,29.6,NA,163,7.7,1.1,NA,0.01,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l","1","not recorded",NA,NA
"45","17",1,1.6,2022-08-20,29.6,NA,163,7.7,1.1,NA,0.01,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l","1","not recorded",NA,NA
"45","17",1,2.1,2022-08-20,29.6,NA,163,7.7,1.2,NA,0.01,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l","1","not recorded",NA,NA
"45","17",1,2.3,2022-08-20,29.6,NA,163,7.7,0.9,NA,0.01,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l","1","not recorded",NA,NA
"82","11",1,0.1,2021-08-27,29.6,13.1,160,9.3,9.1,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,1,2021-08-27,28.9,13,159,9.3,10.6,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,2,2021-08-27,26.2,1.7,149,9,6.6,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,3,2021-08-27,23.7,0.48,156,8.8,6.2,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,4,2021-08-27,18.9,0.4,200,8.4,14.6,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,5,2021-08-27,13.5,0.3,236,8.2,35.4,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,6,2021-08-27,10.6,0.3,255,8.3,9.1,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,7,2021-08-27,9.5,0.3,270,8.3,4.2,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,8,2021-08-27,8.3,0.3,285,8.3,3.1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,9,2021-08-27,8,0.3,303,8.1,3,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,10,2021-08-27,7.7,0.2,302,8.1,3.3,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,11,2021-08-27,7.4,0.2,320,7.9,3.4,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,12,2021-08-27,7.4,0.2,340,7.8,3.6,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,13,2021-08-27,7.4,0.2,361,7.6,3.7,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"82","11",1,14,2021-08-27,7.4,0.2,375,7.5,18.9,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"98","11",1,0.1,2020-09-01,27.8,8.1,45,7.13,0.5,NA,2.4,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"98","11",1,1.1,2020-09-01,26.8,7.6,46,7.2,2.4,NA,6.2,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"98","11",1,2.1,2020-09-01,24.2,5.5,46,7.2,2.8,NA,8.4,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"98","11",1,3.1,2020-09-01,20.8,0.64,42,7.1,2.4,NA,11.7,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"98","11",1,4.1,2020-09-01,15.3,0.34,52,7,4.1,NA,2.4,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"98","11",1,5.1,2020-09-01,12.4,0.31,56,6.6,14.6,NA,2.1,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"98","11",1,6.1,2020-09-01,10.5,0.22,65,6.4,22,NA,2.1,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"98","11",1,7.5,2020-09-01,9.6,0.21,118,6.1,8,NA,2.8,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,0.1,2020-09-02,25.9,7.9,20,6.8,1.5,NA,0.01,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,1.1,2020-09-02,25.7,7.9,20,6.8,1.3,NA,0.01,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,2.1,2020-09-02,25.5,7.8,20,6.8,2.1,NA,0.01,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,3.1,2020-09-02,25.2,7.3,20,6.7,2.5,NA,0.01,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,4.1,2020-09-02,24.2,5,21,6.6,3,NA,0.5,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,5.1,2020-09-02,21.8,0.5,22,6.3,2.5,NA,0.5,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,6.1,2020-09-02,17.2,0.4,23,6.2,2.3,NA,0.5,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,7.1,2020-09-02,14.5,0.2,35,5.8,12.8,NA,1.8,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,8.1,2020-09-02,12.2,0.2,44,5.8,29.5,NA,3.2,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,9.1,2020-09-02,10.6,0.2,72,5.7,39.5,NA,2.1,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,10.1,2020-09-02,10,0.2,66,5.6,36,NA,2,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"102","3",1,11.1,2020-09-02,9.6,0.1,69,5.5,31,NA,1.7,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"119","4",1,0.1,2021-08-24,30.9,10.9,101,7.7,7.2,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"119","4",1,0.5,2021-08-24,28.6,5.45,101,7.6,14.4,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"119","4",1,1,2021-08-24,27.5,1.5,100,7.4,13.9,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"119","4",1,1.5,2021-08-24,24.9,0.26,127,6.9,44.5,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"119","4",1,2,2021-08-24,22,0.27,350,6.5,84,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"119","4",1,2.5,2021-08-24,20.1,0.26,550,6.3,60,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,0.1,2021-08-28,29.9,9.2,60,8.6,0.6,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,1,2021-08-28,29.6,8.9,59,8.7,2.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,2,2021-08-28,28.1,8.9,59,8.6,2.1,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,3,2021-08-28,26.2,2.9,68,8.4,6.4,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,4,2021-08-28,24.4,1,73,7.8,15.4,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,5,2021-08-28,22,0.5,95,7.3,16.9,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,6,2021-08-28,19.5,0.4,89,7.1,20.9,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,7,2021-08-28,16.7,0.3,105,6.8,10.3,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,8,2021-08-28,16,0.3,104,6.6,8,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"137","4",1,9,2021-08-28,15.3,0.23,99,6.6,5.5,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"138","11",1,0.1,2020-09-04,32.5,7.98,24,6.5,3.7,NA,0.3,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"138","11",1,1.1,2020-09-04,30.6,7.8,24,6.5,6.2,NA,0.5,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"138","11",1,2.1,2020-09-04,26.5,5.49,26,6.3,22.8,NA,3.2,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"138","11",1,3.1,2020-09-04,28.4,1.75,34,5.4,35,NA,16.5,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"138","11",1,4.1,2020-09-04,16,0.8,98,5.2,46,NA,12,NA,NA,"1",NA,NA,NA,NA,"failed post-deployment cal check. pH gain outside of mV range",NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"275","12",1,0.1,2021-06-16,25.2,9.8,567,9.5,1.9,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"275","12",1,0.6,2021-06-16,23.6,10.3,566,9.5,1.8,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"275","12",1,1.1,2021-06-16,23.2,10.2,566,9.5,1.5,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"275","12",1,1.6,2021-06-16,22.1,9,562,9.3,2.3,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"275","12",1,2.1,2021-06-16,21.6,8.1,563,9.2,2.8,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"275","12",1,2.6,2021-06-16,20.9,7.9,554,9.3,3.3,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"275","12",1,3.1,2021-06-16,20.5,5.1,570,8.9,3,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"275","12",1,3.3,2021-06-16,20.3,4.1,572,8.9,5.1,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,0.1,2021-06-28,28.6,11.2,1428,8.9,16.4,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,1,2021-06-28,27.8,11.2,1426,8.9,16.7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,2,2021-06-28,27.2,10.7,1424,8.9,17.9,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,3,2021-06-28,26.7,9.3,1425,8.8,23,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,4.1,2021-06-28,25.7,6.4,1424,8.4,22,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,5,2021-06-28,24.2,2.4,1421,7.8,18.9,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,6,2021-06-28,22.3,0.6,1415,7.6,18.4,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,7,2021-06-28,21,0.5,1413,7.6,7.4,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,8,2021-06-28,20.8,0.4,1413,7.6,6,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,8.9,2021-06-28,20.6,0.3,1414,7.6,5.1,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,10,2021-06-28,20.4,0.3,1414,7.6,5.7,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,11.1,2021-06-28,20.2,0.3,1413,7.6,5.2,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,12,2021-06-28,19.9,0.3,1414,7.6,3.7,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,13,2021-06-28,19.8,0.3,1412,7.6,3.9,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,14.1,2021-06-28,19.7,0.2,1413,7.6,3.9,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,15.1,2021-06-28,19.6,0.2,1413,7.6,3.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,16,2021-06-28,19.4,0.2,1411,7.6,4,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,17,2021-06-28,19.3,0.3,1410,7.6,3.5,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,18,2021-06-28,19.3,0.3,1409,7.6,2.7,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,18.9,2021-06-28,19.2,0.2,1414,7.6,3.5,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,20,2021-06-28,19,0.2,1410,7.6,3.7,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,22,2021-06-28,18.9,0.2,1408,7.6,3.7,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"288","10",1,23.2,2021-06-28,18.9,0.2,1408,7.6,3.7,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,0.1,2021-08-17,24.3,10.5,237,9.05,11.8,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,1,2021-08-17,24.1,10.7,236,9.06,13.9,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,2,2021-08-17,23.7,10.9,235,9.08,22.6,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,3,2021-08-17,23.6,8.4,239,8.83,25.1,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,4,2021-08-17,22.8,3.7,254,8.25,13.1,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,5,2021-08-17,22,0.4,277,7.6,11.1,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,6,2021-08-17,19.4,0.5,334,7.4,12.8,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,7,2021-08-17,16.8,0.3,373,7.2,8.1,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,8,2021-08-17,15.9,1.7,364,7.1,5.2,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,9,2021-08-17,15.6,2,357,7.1,5.6,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,10,2021-08-17,15.4,2.3,353,7,4.5,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,11,2021-08-17,15.3,2.4,350,7,4.6,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,12,2021-08-17,15.2,2.5,348,7,4.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,13,2021-08-17,15.1,2.5,347,7,4.4,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,14,2021-08-17,15.1,2.6,345,7,4.4,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,15,2021-08-17,15,2.5,344,7,4.3,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,16,2021-08-17,14.9,2.7,343,7,4,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,17,2021-08-17,14.8,2.6,340,7,4.1,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,18,2021-08-17,14.7,4,340,7,3.8,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,19,2021-08-17,14.6,4.6,340,6.9,4,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,20,2021-08-17,14.5,7.3,340,6.9,3.1,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,22,2021-08-17,14.3,7.3,340,6.9,3.7,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"291","13",1,23,2021-08-17,14.4,8.8,340,6.9,4.4,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"296","17",1,0.1,2021-09-19,25.5,9,816,8.8,2,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"296","17",1,1,2021-09-19,25.1,9,815,8.8,2.2,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"296","17",1,2,2021-09-19,25,9,814,8.8,2.9,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"296","17",1,3,2021-09-19,25,8.8,814,8.8,3.2,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"296","17",1,4,2021-09-19,24.9,8.8,814,8.8,3.2,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"296","17",1,5,2021-09-19,24.9,8.7,814,8.8,3.1,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
